id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
17042,Capmany,2020-11-01,0,78,1.00,0.00,6033.72,1.00
17043,Queralbs,2020-11-01,0,27,1.00,0.00,2961.21,1.00
17044,Cassà de la Selva,2020-11-01,2,222,0.99,218.80,38183.93,0.99
17046,Castellfollit de la Roca,2020-11-01,7,30,0.77,266.71,2846.39,0.91
17047,Castelló d'Empúries,2020-11-01,4,573,0.99,1404.21,88615.37,0.98
17048,Castell-Platja d'Aro,2020-11-01,14,637,0.98,931.98,113970.32,0.99
17049,Celrà,2020-11-01,12,183,0.93,1030.27,35105.00,0.97
17050,Cervià de Ter,2020-11-01,0,65,1.00,0.00,7203.20,1.00
17051,Cistella,2020-11-01,1,33,0.97,68.93,3085.49,0.98
17052,Siurana,2020-11-01,0,14,1.00,0.00,1034.74,1.00
17054,Colera,2020-11-01,1,64,0.98,69.89,9298.22,0.99
17055,Colomers,2020-11-01,1,41,0.98,27.76,3141.02,0.99
17056,Cornellà del Terri,2020-11-01,20,167,0.88,949.71,16788.97,0.94
17057,Corçà,2020-11-01,0,106,1.00,0.00,11049.30,1.00
17058,Crespià,2020-11-01,1,45,0.98,26.85,2588.97,0.99
17060,Darnius,2020-11-01,3,49,0.94,262.00,4697.30,0.94
17061,Das,2020-11-01,0,37,1.00,0.00,7312.77,1.00
17062,l'Escala,2020-11-01,29,834,0.97,2743.85,126860.03,0.98
17063,Espinelves,2020-11-01,0,17,1.00,0.00,2677.97,1.00
17064,Espolla,2020-11-01,0,68,1.00,0.00,4664.66,1.00
17065,Esponellà,2020-11-01,6,23,0.74,430.25,3489.43,0.88
17066,Figueres,2020-11-01,15,947,0.98,706.53,98258.63,0.99
17067,Flaçà,2020-11-01,2,51,0.96,58.01,7170.78,0.99
17068,Foixà,2020-11-01,0,16,1.00,0.00,2380.53,1.00
17069,Fontanals de Cerdanya,2020-11-01,2,103,0.98,149.94,14183.83,0.99
17070,Fontanilles,2020-11-01,0,26,1.00,0.00,2855.36,1.00
17071,Fontcoberta,2020-11-01,18,95,0.81,1019.63,10261.60,0.90
17073,Fornells de la Selva,2020-11-01,3,135,0.98,1263.96,25741.64,0.95
17074,Fortià,2020-11-01,0,59,1.00,0.00,7894.67,1.00
17075,Garrigàs,2020-11-01,0,41,1.00,0.00,3460.16,1.00
17076,Garrigoles,2020-11-01,0,29,1.00,0.00,2259.99,1.00
17077,Garriguella,2020-11-01,3,117,0.97,179.64,11681.41,0.98
17078,Ger,2020-11-01,2,65,0.97,65.53,10423.36,0.99
17079,Girona,2020-11-01,60,2099,0.97,2915.82,219520.83,0.99
17080,Gombrèn,2020-11-01,0,28,1.00,0.00,2638.25,1.00
17081,Gualta,2020-11-01,0,22,1.00,0.00,4118.21,1.00
17082,Guils de Cerdanya,2020-11-01,0,71,1.00,0.00,11311.64,1.00
17083,Hostalric,2020-11-01,8,122,0.93,450.38,17983.52,0.97
17084,Isòvol,2020-11-01,9,48,0.81,734.82,6823.67,0.89
17085,Jafre,2020-11-01,2,36,0.94,89.05,3934.82,0.98
17086,la Jonquera,2020-11-01,9,175,0.95,176.45,19200.63,0.99
17087,Juià,2020-11-01,0,24,1.00,0.00,2861.50,1.00
17088,Lladó,2020-11-01,1,68,0.99,33.65,7443.26,1.00
17089,Llagostera,2020-11-01,2,236,0.99,168.13,46855.59,1.00
17090,Llambilles,2020-11-01,0,28,1.00,0.00,4408.21,1.00
17091,Llanars,2020-11-01,0,45,1.00,0.00,5344.08,1.00
17092,Llançà,2020-11-01,3,397,0.99,217.80,51862.35,1.00
17093,Llers,2020-11-01,2,77,0.97,49.87,10541.21,1.00
17095,Lloret de Mar,2020-11-01,27,891,0.97,1163.41,182890.06,0.99
17096,les Llosses,2020-11-01,0,5,1.00,0.00,379.39,1.00
17097,Madremanya,2020-11-01,6,24,0.75,371.26,2760.32,0.87
17098,Maià de Montcal,2020-11-01,0,24,1.00,0.00,4788.67,1.00
17099,Meranges,2020-11-01,0,26,1.00,0.00,2512.08,1.00
17100,Masarac,2020-11-01,3,65,0.95,69.39,4666.34,0.99
17101,Massanes,2020-11-01,1,41,0.98,67.63,10646.65,0.99
17102,Maçanet de Cabrenys,2020-11-01,4,95,0.96,102.03,10576.47,0.99
17103,Maçanet de la Selva,2020-11-01,9,270,0.97,572.65,82229.31,0.99
17105,Mieres,2020-11-01,1,22,0.95,46.71,2273.45,0.98
17106,Mollet de Peralada,2020-11-01,0,25,1.00,0.00,1619.56,1.00
17107,Molló,2020-11-01,0,54,1.00,0.00,7104.85,1.00
17109,Montagut i Oix,2020-11-01,5,58,0.91,236.87,5468.62,0.96
17110,Mont-ras,2020-11-01,4,102,0.96,335.16,14538.21,0.98
17111,Navata,2020-11-01,0,95,1.00,0.00,12529.32,1.00
17112,Ogassa,2020-11-01,0,21,1.00,0.00,2694.74,1.00
17114,Olot,2020-11-01,30,883,0.97,1557.88,119367.79,0.99
17115,Ordis,2020-11-01,4,33,0.88,119.94,2483.77,0.95
17116,Osor,2020-11-01,4,46,0.91,147.57,4455.21,0.97
17117,Palafrugell,2020-11-01,38,927,0.96,1533.74,114543.99,0.99
17118,Palamós,2020-11-01,4,426,0.99,870.56,63559.09,0.99
17119,Palau de Santa Eulàlia,2020-11-01,0,29,1.00,0.00,1612.77,1.00
17120,Palau-saverdera,2020-11-01,4,130,0.97,311.57,17936.60,0.98
17121,Palau-sator,2020-11-01,0,61,1.00,0.00,3646.10,1.00
17123,Palol de Revardit,2020-11-01,4,55,0.93,372.35,5403.51,0.93
17124,Pals,2020-11-01,26,210,0.88,1609.14,40554.48,0.96
17125,Pardines,2020-11-01,0,22,1.00,0.00,1315.86,1.00
17126,Parlavà,2020-11-01,0,48,1.00,0.00,4844.88,1.00
17128,Pau,2020-11-01,0,67,1.00,0.00,6798.94,1.00
17129,Pedret i Marzà,2020-11-01,0,20,1.00,0.00,2179.20,1.00
17130,la Pera,2020-11-01,0,54,1.00,0.00,3480.85,1.00
17132,Peralada,2020-11-01,1,177,0.99,86.94,20213.88,1.00
17133,les Planes d'Hostoles,2020-11-01,0,79,1.00,0.00,9704.73,1.00
17134,Planoles,2020-11-01,0,27,1.00,0.00,5500.11,1.00
17135,Pont de Molins,2020-11-01,1,35,0.97,99.58,3593.38,0.97
17136,Pontós,2020-11-01,0,11,1.00,0.00,2105.03,1.00
17137,Porqueres,2020-11-01,10,250,0.96,716.84,27543.87,0.97
17138,Portbou,2020-11-01,0,76,1.00,0.00,5123.97,1.00
17139,les Preses,2020-11-01,0,68,1.00,0.00,11521.03,1.00
17140,el Port de la Selva,2020-11-01,0,172,1.00,0.00,27830.04,1.00
17141,Puigcerdà,2020-11-01,10,269,0.96,913.40,33927.61,0.97
17142,Quart,2020-11-01,1,106,0.99,84.23,20319.73,1.00
17143,Rabós,2020-11-01,0,33,1.00,0.00,2707.35,1.00
17144,Regencós,2020-11-01,3,18,0.83,339.02,2179.40,0.84
17145,Ribes de Freser,2020-11-01,4,64,0.94,398.66,7528.64,0.95
17146,Riells i Viabrea,2020-11-01,0,141,1.00,0.00,46667.49,1.00
17147,Ripoll,2020-11-01,6,263,0.98,290.74,34468.73,0.99
17148,Riudarenes,2020-11-01,0,103,1.00,0.00,32581.34,1.00
17149,Riudaura,2020-11-01,0,29,1.00,0.00,2664.73,1.00
17150,Riudellots de la Selva,2020-11-01,2,91,0.98,116.40,19961.06,0.99
17151,Riumors,2020-11-01,0,19,1.00,0.00,2408.13,1.00
17152,Roses,2020-11-01,22,664,0.97,3960.68,117558.55,0.97
17153,Rupià,2020-11-01,0,21,1.00,0.00,1610.22,1.00
17154,Sales de Llierca,2020-11-01,0,0,0,0.00,0.00,0
17155,Salt,2020-11-01,9,251,0.96,203.76,32489.15,0.99
17157,Sant Andreu Salou,2020-11-01,0,4,1.00,0.00,242.91,1.00
17158,Sant Climent Sescebes,2020-11-01,0,53,1.00,0.00,4737.83,1.00
17159,Sant Feliu de Buixalleu,2020-11-01,2,35,0.94,454.04,10113.89,0.96
17160,Sant Feliu de Guíxols,2020-11-01,24,737,0.97,1156.34,91176.81,0.99
17161,Sant Feliu de Pallerols,2020-11-01,7,82,0.91,341.78,10157.54,0.97
17162,Sant Ferriol,2020-11-01,3,5,0.40,93.57,286.48,0.67
17163,Sant Gregori,2020-11-01,0,152,1.00,0.00,23171.11,1.00
17164,Sant Hilari Sacalm,2020-11-01,4,167,0.98,395.40,30140.78,0.99
17165,Sant Jaume de Llierca,2020-11-01,0,57,1.00,0.00,8576.04,1.00
17166,Sant Jordi Desvalls,2020-11-01,0,51,1.00,0.00,5977.22,1.00
17167,Sant Joan de les Abadesses,2020-11-01,4,124,0.97,161.03,11642.06,0.99
17168,Sant Joan de Mollet,2020-11-01,0,35,1.00,0.00,3920.71,1.00
17169,Sant Julià de Ramis,2020-11-01,1,124,0.99,75.88,16305.77,1.00
17170,Vallfogona de Ripollès,2020-11-01,1,22,0.95,98.54,2489.42,0.96
17171,Sant Llorenç de la Muga,2020-11-01,0,44,1.00,0.00,3560.65,1.00
17172,Sant Martí de Llémena,2020-11-01,1,42,0.98,60.24,8205.22,0.99
17173,Sant Martí Vell,2020-11-01,5,28,0.82,280.87,1915.29,0.85
17174,Sant Miquel de Campmajor,2020-11-01,0,6,1.00,0.00,1100.74,1.00
17175,Sant Miquel de Fluvià,2020-11-01,2,55,0.96,137.04,8219.97,0.98
17176,Sant Mori,2020-11-01,0,31,1.00,0.00,2048.04,1.00
17177,Sant Pau de Segúries,2020-11-01,0,38,1.00,0.00,5281.23,1.00
17178,Sant Pere Pescador,2020-11-01,6,149,0.96,399.77,17724.73,0.98
17180,Santa Coloma de Farners,2020-11-01,10,332,0.97,539.50,54392.94,0.99
17181,Santa Cristina d'Aro,2020-11-01,4,308,0.99,359.57,78289.52,1.00
17182,Santa Llogaia d'Àlguema,2020-11-01,7,35,0.80,192.57,4496.71,0.96
17183,Sant Aniol de Finestres,2020-11-01,2,19,0.89,154.35,1620.90,0.90
17184,Santa Pau,2020-11-01,17,80,0.79,530.23,7431.01,0.93
17185,Sant Joan les Fonts,2020-11-01,10,173,0.94,504.08,23860.08,0.98
17186,Sarrià de Ter,2020-11-01,7,209,0.97,370.15,21846.38,0.98
17187,"Saus, Camallera i Llampaies",2020-11-01,2,93,0.98,10.16,11799.70,1.00
17188,la Selva de Mar,2020-11-01,0,37,1.00,0.00,2888.87,1.00
17189,la Cellera de Ter,2020-11-01,0,114,1.00,0.00,12187.44,1.00
17190,Serinyà,2020-11-01,4,93,0.96,67.79,7049.15,0.99
17191,Serra de Daró,2020-11-01,0,38,1.00,0.00,3642.64,1.00
17192,Setcases,2020-11-01,0,40,1.00,0.00,2731.09,1.00
17193,Sils,2020-11-01,17,272,0.94,1038.46,53506.76,0.98
17194,Susqueda,2020-11-01,0,1,1.00,0.00,224.51,1.00
17195,la Tallada d'Empordà,2020-11-01,0,49,1.00,0.00,6318.39,1.00
17196,Terrades,2020-11-01,0,23,1.00,0.00,1947.65,1.00
17197,Torrent,2020-11-01,2,16,0.88,141.45,2707.87,0.95
17198,Torroella de Fluvià,2020-11-01,2,61,0.97,160.54,8096.02,0.98
17199,Torroella de Montgrí,2020-11-01,18,507,0.96,1925.51,80200.65,0.98
17200,Tortellà,2020-11-01,3,50,0.94,500.96,5455.28,0.91
17201,Toses,2020-11-01,4,42,0.90,37.14,4299.39,0.99
17202,Tossa de Mar,2020-11-01,12,374,0.97,273.08,50298.05,0.99
17203,Ultramort,2020-11-01,3,27,0.89,413.10,3266.59,0.87
17204,Ullà,2020-11-01,0,65,1.00,0.00,7492.00,1.00
17205,Ullastret,2020-11-01,0,43,1.00,0.00,3747.48,1.00
17206,Urús,2020-11-01,2,37,0.95,43.50,4888.02,0.99
17207,la Vall d'en Bas,2020-11-01,2,119,0.98,276.53,18606.18,0.99
17208,la Vall de Bianya,2020-11-01,1,51,0.98,57.08,5477.22,0.99
17209,Vall-llobrega,2020-11-01,0,54,1.00,0.00,14263.98,1.00
17210,Ventalló,2020-11-01,0,89,1.00,0.00,10419.95,1.00
17211,Verges,2020-11-01,0,43,1.00,0.00,6270.54,1.00
17212,Vidrà,2020-11-01,2,23,0.91,62.02,2039.55,0.97
17213,Vidreres,2020-11-01,8,314,0.97,572.88,72966.30,0.99
17214,Vilabertran,2020-11-01,0,32,1.00,0.00,2776.97,1.00
17215,Vilablareix,2020-11-01,7,108,0.94,532.87,21197.60,0.97
17216,Viladasens,2020-11-01,3,15,0.80,189.52,1363.21,0.86
17217,Viladamat,2020-11-01,0,41,1.00,0.00,3908.99,1.00
17218,Vilademuls,2020-11-01,5,66,0.92,183.62,4918.32,0.96
17220,Viladrau,2020-11-01,5,106,0.95,278.12,20499.56,0.99
17221,Vilafant,2020-11-01,8,254,0.97,477.53,29439.13,0.98
17222,Vilaür,2020-11-01,0,27,1.00,0.00,2016.20,1.00
17223,Vilajuïga,2020-11-01,5,86,0.94,260.57,8565.25,0.97
17224,Vilallonga de Ter,2020-11-01,0,51,1.00,0.00,4355.86,1.00
17225,Vilamacolum,2020-11-01,0,45,1.00,0.00,5301.46,1.00
17226,Vilamalla,2020-11-01,0,120,1.00,0.00,19421.98,1.00
17227,Vilamaniscle,2020-11-01,0,34,1.00,0.00,2994.82,1.00
17228,Vilanant,2020-11-01,0,33,1.00,0.00,2853.39,1.00
17230,Vila-sacra,2020-11-01,0,39,1.00,0.00,5062.42,1.00
17232,Vilopriu,2020-11-01,0,33,1.00,0.00,4350.94,1.00
17233,Vilobí d'Onyar,2020-11-01,4,113,0.96,192.36,20246.01,0.99
17234,Biure,2020-11-01,0,30,1.00,0.00,2401.69,1.00
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",2020-11-01,13,101,0.87,344.00,9810.10,0.96
17902,Forallac,2020-11-01,1,103,0.99,13.95,14973.88,1.00
17903,Sant Julià del Llor i Bonmatí,2020-11-01,0,63,1.00,0.00,8016.12,1.00
25001,Abella de la Conca,2020-11-01,5,16,0.69,66.32,1282.86,0.95
25002,Àger,2020-11-01,10,106,0.91,482.52,11720.38,0.96
25003,Agramunt,2020-11-01,46,255,0.82,2576.68,32942.44,0.92
25004,els Alamús,2020-11-01,5,38,0.87,305.99,4621.57,0.93
25005,Alàs i Cerc,2020-11-01,5,64,0.92,190.85,5032.16,0.96
25006,l'Albagés,2020-11-01,12,30,0.60,1211.69,3401.20,0.64
25007,Albatàrrec,2020-11-01,11,51,0.78,405.90,7774.96,0.95
25008,Albesa,2020-11-01,12,65,0.82,1835.27,10205.90,0.82
25009,l'Albi,2020-11-01,18,75,0.76,946.83,8189.65,0.88
25010,Alcanó,2020-11-01,11,27,0.59,802.37,2492.47,0.68
25011,Alcarràs,2020-11-01,8,171,0.95,1562.25,30708.80,0.95
25012,Alcoletge,2020-11-01,19,122,0.84,1765.57,18186.45,0.90
25013,Alfarràs,2020-11-01,1,96,0.99,29.09,11647.09,1.00
25014,Alfés,2020-11-01,2,27,0.93,88.49,2743.62,0.97
25015,Algerri,2020-11-01,6,37,0.84,234.40,4371.30,0.95
25016,Alguaire,2020-11-01,48,125,0.62,4704.74,18095.35,0.74
25017,Alins,2020-11-01,1,52,0.98,11.29,4433.12,1.00
25019,Almacelles,2020-11-01,7,128,0.95,969.13,30931.31,0.97
25020,Almatret,2020-11-01,5,24,0.79,1297.34,3399.70,0.62
25021,Almenar,2020-11-01,17,126,0.87,1706.82,16975.18,0.90
25022,Alòs de Balaguer,2020-11-01,4,19,0.79,92.21,1906.79,0.95
25023,Alpicat,2020-11-01,35,189,0.81,3732.71,34308.66,0.89
25024,Alt Àneu,2020-11-01,25,138,0.82,1744.96,7825.12,0.78
25025,Naut Aran,2020-11-01,25,276,0.91,1190.50,25295.84,0.95
25027,Anglesola,2020-11-01,6,67,0.91,554.11,9636.52,0.94
25029,Arbeca,2020-11-01,18,133,0.86,596.61,20836.32,0.97
25030,el Pont de Bar,2020-11-01,0,50,1.00,0.00,3830.68,1.00
25031,Arres,2020-11-01,8,28,0.71,185.00,1153.79,0.84
25032,Arsèguel,2020-11-01,0,17,1.00,0.00,1182.01,1.00
25033,Artesa de Lleida,2020-11-01,2,71,0.97,615.00,9132.04,0.93
25034,Artesa de Segre,2020-11-01,49,282,0.83,2738.97,24940.46,0.89
25035,la Sentiu de Sió,2020-11-01,13,53,0.75,1384.24,7186.29,0.81
25036,Aspa,2020-11-01,7,29,0.76,469.69,2370.60,0.80
25037,les Avellanes i Santa Linya,2020-11-01,12,119,0.90,451.85,7110.68,0.94
25038,Aitona,2020-11-01,12,57,0.79,1328.43,8068.63,0.84
25039,Baix Pallars,2020-11-01,4,80,0.95,372.84,3923.12,0.90
25040,Balaguer,2020-11-01,51,327,0.84,4931.36,46832.20,0.89
25041,Barbens,2020-11-01,2,44,0.95,276.01,6528.22,0.96
25042,la Baronia de Rialb,2020-11-01,0,19,1.00,0.00,1128.21,1.00
25043,la Vall de Boí,2020-11-01,6,168,0.96,326.43,11861.92,0.97
25044,Bassella,2020-11-01,0,18,1.00,0.00,1268.77,1.00
25045,Bausen,2020-11-01,0,21,1.00,0.00,1052.07,1.00
25046,Belianes,2020-11-01,17,52,0.67,933.34,4982.04,0.81
25047,Bellcaire d'Urgell,2020-11-01,0,77,1.00,0.00,10910.23,1.00
25048,Bell-lloc d'Urgell,2020-11-01,12,140,0.91,976.48,21772.66,0.96
25049,Bellmunt d'Urgell,2020-11-01,0,25,1.00,0.00,3195.24,1.00
25050,Bellpuig,2020-11-01,2,182,0.99,152.51,21003.22,0.99
25051,Bellver de Cerdanya,2020-11-01,25,248,0.90,2137.03,30039.24,0.93
25052,Bellvís,2020-11-01,17,127,0.87,707.92,17112.80,0.96
25053,Benavent de Segrià,2020-11-01,13,47,0.72,800.17,4406.43,0.82
25055,Biosca,2020-11-01,3,43,0.93,13.39,2681.74,1.00
25056,Bovera,2020-11-01,7,25,0.72,337.59,2559.02,0.87
25057,es Bòrdes,2020-11-01,0,40,1.00,0.00,2549.20,1.00
25058,les Borges Blanques,2020-11-01,1,141,0.99,127.36,23247.02,0.99
25059,Bossòst,2020-11-01,3,65,0.95,202.08,5714.38,0.96
25060,Cabanabona,2020-11-01,16,27,0.41,586.66,1679.59,0.65
25061,Cabó,2020-11-01,4,29,0.86,74.93,1396.42,0.95
25062,Camarasa,2020-11-01,46,124,0.63,3401.26,9557.45,0.64
25063,Canejan,2020-11-01,2,18,0.89,47.59,951.36,0.95
25064,Castellar de la Ribera,2020-11-01,0,2,1.00,0.00,320.63,1.00
25068,Castellnou de Seana,2020-11-01,17,43,0.60,836.79,5169.70,0.84
25069,Castelló de Farfanya,2020-11-01,0,64,1.00,0.00,5056.76,1.00
25070,Castellserà,2020-11-01,0,64,1.00,0.00,8000.80,1.00
25071,Cava,2020-11-01,1,27,0.96,31.67,1908.83,0.98
25072,Cervera,2020-11-01,60,499,0.88,2421.53,53522.76,0.95
25073,Cervià de les Garrigues,2020-11-01,7,38,0.82,335.26,4908.50,0.93
25074,Ciutadilla,2020-11-01,3,27,0.89,198.68,2240.70,0.91
25075,Clariana de Cardener,2020-11-01,0,3,1.00,0.00,293.40,1.00
25076,el Cogul,2020-11-01,0,21,1.00,0.00,2146.60,1.00
25077,Coll de Nargó,2020-11-01,12,57,0.79,762.26,4411.91,0.83
25078,Corbins,2020-11-01,6,70,0.91,311.97,8232.12,0.96
25079,Cubells,2020-11-01,44,78,0.44,2639.93,7240.05,0.64
25081,l'Espluga Calba,2020-11-01,15,35,0.57,599.40,3380.29,0.82
25082,Espot,2020-11-01,1,65,0.98,30.72,4354.67,0.99
25085,Estaràs,2020-11-01,1,37,0.97,23.89,2795.30,0.99
25086,Esterri d'Àneu,2020-11-01,7,71,0.90,278.89,8145.48,0.97
25087,Esterri de Cardós,2020-11-01,0,24,1.00,0.00,975.26,1.00
25088,Estamariu,2020-11-01,0,6,1.00,0.00,1236.44,1.00
25089,Farrera,2020-11-01,3,40,0.93,103.96,2497.96,0.96
25092,la Floresta,2020-11-01,0,18,1.00,0.00,1827.74,1.00
25093,Fondarella,2020-11-01,5,50,0.90,536.21,6467.87,0.92
25094,Foradada,2020-11-01,13,38,0.66,1119.46,3613.96,0.69
25096,la Fuliola,2020-11-01,0,86,1.00,0.00,9315.23,1.00
25097,Fulleda,2020-11-01,0,32,1.00,0.00,2005.05,1.00
25098,Gavet de la Conca,2020-11-01,1,79,0.99,55.26,5872.24,0.99
25099,Golmés,2020-11-01,25,122,0.80,1787.03,18667.44,0.90
25100,Gósol,2020-11-01,0,36,1.00,0.00,3926.02,1.00
25101,la Granadella,2020-11-01,14,46,0.70,786.41,4995.91,0.84
25102,la Granja d'Escarp,2020-11-01,0,53,1.00,0.00,4612.19,1.00
25103,Granyanella,2020-11-01,3,52,0.94,51.65,5675.11,0.99
25104,Granyena de Segarra,2020-11-01,1,25,0.96,11.85,1724.56,0.99
25105,Granyena de les Garrigues,2020-11-01,5,25,0.80,206.56,1857.13,0.89
25109,Guimerà,2020-11-01,6,97,0.94,361.98,3953.76,0.91
25110,Guissona,2020-11-01,42,177,0.76,2107.84,23110.29,0.91
25111,Guixers,2020-11-01,1,1,0.00,67.13,67.13,0.00
25112,Ivars de Noguera,2020-11-01,1,46,0.98,32.83,3928.82,0.99
25113,Ivars d'Urgell,2020-11-01,24,74,0.68,2129.91,10309.58,0.79
25114,Ivorra,2020-11-01,9,27,0.67,475.60,1312.44,0.64
25115,Isona i Conca Dellà,2020-11-01,12,183,0.93,658.54,18122.98,0.96
25118,Juncosa,2020-11-01,0,25,1.00,0.00,2304.81,1.00
25119,Juneda,2020-11-01,22,132,0.83,1025.57,14324.11,0.93
25120,Lleida,2020-11-01,64,1748,0.96,5480.22,243589.86,0.98
25121,Les,2020-11-01,2,52,0.96,185.36,5079.36,0.96
25122,Linyola,2020-11-01,16,118,0.86,745.41,17111.17,0.96
25123,Lladorre,2020-11-01,10,75,0.87,1426.24,5387.96,0.74
25124,Lladurs,2020-11-01,0,1,1.00,0.00,296.37,1.00
25125,Llardecans,2020-11-01,4,40,0.90,295.92,3780.73,0.92
25126,Llavorsí,2020-11-01,7,32,0.78,631.91,3222.08,0.80
25127,Lles de Cerdanya,2020-11-01,5,67,0.93,183.64,4826.30,0.96
25128,Llimiana,2020-11-01,0,29,1.00,0.00,1592.30,1.00
25129,Llobera,2020-11-01,0,1,1.00,0.00,150.12,1.00
25130,Maldà,2020-11-01,0,29,1.00,0.00,2060.77,1.00
25131,Massalcoreig,2020-11-01,0,36,1.00,0.00,3632.16,1.00
25132,Massoteres,2020-11-01,9,31,0.71,453.54,2297.60,0.80
25133,Maials,2020-11-01,19,75,0.75,750.54,7829.25,0.90
25134,Menàrguens,2020-11-01,12,63,0.81,1200.75,7268.70,0.83
25135,Miralcamp,2020-11-01,37,117,0.68,2477.51,12747.44,0.81
25136,la Molsosa,2020-11-01,0,17,1.00,0.00,1183.20,1.00
25137,Mollerussa,2020-11-01,18,285,0.94,379.33,38416.37,0.99
25138,Montgai,2020-11-01,17,61,0.72,1399.35,6124.22,0.77
25139,Montellà i Martinet,2020-11-01,2,70,0.97,131.78,6657.43,0.98
25140,Montferrer i Castellbò,2020-11-01,1,147,0.99,30.19,18082.95,1.00
25141,Montoliu de Segarra,2020-11-01,33,61,0.46,1513.35,4083.97,0.63
25142,Montoliu de Lleida,2020-11-01,5,39,0.87,368.89,4934.92,0.93
25143,Montornès de Segarra,2020-11-01,13,27,0.52,749.88,2241.00,0.67
25145,Nalec,2020-11-01,7,19,0.63,315.65,1761.87,0.82
25146,Navès,2020-11-01,0,14,1.00,0.00,2074.04,1.00
25148,Odèn,2020-11-01,2,7,0.71,33.17,518.46,0.94
25149,Oliana,2020-11-01,1,109,0.99,23.98,12757.38,1.00
25150,Oliola,2020-11-01,0,52,1.00,0.00,3477.36,1.00
25151,Olius,2020-11-01,3,73,0.96,222.52,13294.90,0.98
25152,les Oluges,2020-11-01,6,69,0.91,412.97,4912.23,0.92
25153,els Omellons,2020-11-01,5,27,0.81,429.87,2364.54,0.82
25154,els Omells de na Gaia,2020-11-01,7,36,0.81,485.68,3175.55,0.85
25155,Organyà,2020-11-01,0,71,1.00,0.00,7189.70,1.00
25156,Os de Balaguer,2020-11-01,7,103,0.93,630.78,11048.65,0.94
25157,Ossó de Sió,2020-11-01,23,72,0.68,986.49,4586.99,0.78
25158,el Palau d'Anglesola,2020-11-01,18,173,0.90,872.00,27645.88,0.97
25161,Conca de Dalt,2020-11-01,10,70,0.86,160.47,5872.13,0.97
25163,la Coma i la Pedra,2020-11-01,0,45,1.00,0.00,13263.90,1.00
25164,Penelles,2020-11-01,5,29,0.83,358.90,2638.37,0.86
25165,Peramola,2020-11-01,1,47,0.98,28.89,2691.90,0.99
25166,Pinell de Solsonès,2020-11-01,1,4,0.75,54.96,471.67,0.88
25167,Pinós,2020-11-01,0,21,1.00,0.00,1889.47,1.00
25168,el Poal,2020-11-01,13,36,0.64,1113.18,6764.68,0.84
25169,la Pobla de Cérvoles,2020-11-01,2,17,0.88,157.56,2387.47,0.93
25170,Bellaguarda,2020-11-01,0,22,1.00,0.00,2110.51,1.00
25171,la Pobla de Segur,2020-11-01,2,119,0.98,328.36,11918.73,0.97
25172,Ponts,2020-11-01,2,100,0.98,89.25,12531.39,0.99
25173,el Pont de Suert,2020-11-01,4,114,0.96,187.20,13653.43,0.99
25174,la Portella,2020-11-01,12,39,0.69,526.21,2901.13,0.82
25175,Prats i Sansor,2020-11-01,0,40,1.00,0.00,8443.55,1.00
25176,Preixana,2020-11-01,12,33,0.64,1018.52,4045.98,0.75
25177,Preixens,2020-11-01,0,64,1.00,0.00,4622.64,1.00
25179,Prullans,2020-11-01,0,41,1.00,0.00,4903.58,1.00
25180,Puiggròs,2020-11-01,13,37,0.65,682.59,2424.22,0.72
25181,Puigverd d'Agramunt,2020-11-01,6,31,0.81,258.12,2595.93,0.90
25182,Puigverd de Lleida,2020-11-01,4,64,0.94,366.69,10465.90,0.96
25183,Rialp,2020-11-01,24,66,0.64,890.42,4839.49,0.82
25185,Ribera d'Urgellet,2020-11-01,4,67,0.94,473.30,7482.83,0.94
25186,Riner,2020-11-01,0,18,1.00,0.00,1809.00,1.00
25189,Rosselló,2020-11-01,0,121,1.00,0.00,14961.59,1.00
25190,Salàs de Pallars,2020-11-01,2,43,0.95,17.27,3960.28,1.00
25191,Sanaüja,2020-11-01,16,51,0.69,1086.51,4702.73,0.77
25192,Sant Guim de Freixenet,2020-11-01,2,127,0.98,28.32,9671.82,1.00
25193,Sant Llorenç de Morunys,2020-11-01,3,94,0.97,94.48,8626.41,0.99
25194,Sant Ramon,2020-11-01,2,82,0.98,35.76,5679.37,0.99
25196,Sant Esteve de la Sarga,2020-11-01,2,60,0.97,154.77,3027.86,0.95
25197,Sant Guim de la Plana,2020-11-01,18,51,0.65,643.08,2785.00,0.77
25200,Sarroca de Lleida,2020-11-01,7,23,0.70,579.39,2128.61,0.73
25201,Sarroca de Bellera,2020-11-01,0,60,1.00,0.00,4450.06,1.00
25202,Senterada,2020-11-01,0,14,1.00,0.00,1262.40,1.00
25203,la Seu d'Urgell,2020-11-01,14,271,0.95,598.61,29964.74,0.98
25204,Seròs,2020-11-01,2,79,0.97,36.97,7550.00,1.00
25205,Sidamon,2020-11-01,5,37,0.86,330.09,5452.45,0.94
25206,el Soleràs,2020-11-01,4,20,0.80,198.96,2361.67,0.92
25207,Solsona,2020-11-01,11,340,0.97,368.58,34802.82,0.99
25208,Soriguera,2020-11-01,30,91,0.67,1503.78,5164.71,0.71
25209,Sort,2020-11-01,16,269,0.94,1088.96,18056.99,0.94
25210,Soses,2020-11-01,4,45,0.91,1050.54,7129.79,0.85
