id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
46083,Carcaixent,2020-01-01,10,365,0.97,56332.23,572.90,0.99
46084,Càrcer,2020-01-01,15,80,0.81,10775.96,1534.75,0.86
46085,Carlet,2020-01-01,67,294,0.77,54371.95,11864.06,0.78
46086,Carrícola,2020-01-01,0,7,1.00,505.35,0.00,1.00
46087,Casas Altas,2020-01-01,1,64,0.98,3189.01,22.89,0.99
46088,Casas Bajas,2020-01-01,19,36,0.47,2968.44,1654.82,0.44
46089,Casinos,2020-01-01,1,88,0.99,16020.93,44.36,1.00
46090,Castelló de Rugat,2020-01-01,12,61,0.80,9483.18,878.42,0.91
46091,Castellonet de la Conquesta,2020-01-01,0,16,1.00,1477.66,0.00,1.00
46092,Castielfabib,2020-01-01,78,187,0.58,10253.15,3635.88,0.65
46093,Catadau,2020-01-01,2,127,0.98,25731.16,259.99,0.99
46094,Catarroja,2020-01-01,29,301,0.90,43250.86,1652.76,0.96
46095,Caudete de las Fuentes,2020-01-01,11,101,0.89,10623.09,1586.16,0.85
46096,Cerdà,2020-01-01,5,31,0.84,2156.41,507.41,0.76
46097,Cofrentes,2020-01-01,2,55,0.96,4696.92,20.14,1.00
46098,Corbera,2020-01-01,4,66,0.94,8751.59,689.68,0.92
46099,Cortes de Pallás,2020-01-01,1,68,0.99,6330.08,78.28,0.99
46100,Cotes,2020-01-01,1,18,0.94,2059.14,62.81,0.97
46101,Quart de les Valls,2020-01-01,0,42,1.00,4594.02,0.00,1.00
46102,Quart de Poblet,2020-01-01,85,326,0.74,62002.17,12712.68,0.79
46103,Quartell,2020-01-01,18,68,0.74,12212.85,5774.47,0.53
46104,Quatretonda,2020-01-01,0,62,1.00,9171.55,0.00,1.00
46105,Cullera,2020-01-01,69,562,0.88,84864.84,6731.39,0.92
46106,Chelva,2020-01-01,13,114,0.89,11577.21,1033.49,0.91
46107,Chella,2020-01-01,5,83,0.94,11842.32,629.78,0.95
46108,Chera,2020-01-01,3,61,0.95,5846.97,172.99,0.97
46109,Cheste,2020-01-01,27,271,0.90,40624.88,3139.17,0.92
46110,Xirivella,2020-01-01,62,377,0.84,48791.94,4681.39,0.90
46111,Chiva,2020-01-01,49,484,0.90,114996.58,5165.42,0.96
46112,Chulilla,2020-01-01,0,23,1.00,3495.48,0.00,1.00
46113,Daimús,2020-01-01,92,270,0.66,35305.92,6269.35,0.82
46114,Domeño,2020-01-01,1,54,0.98,8728.91,78.56,0.99
46115,Dos Aguas,2020-01-01,8,16,0.50,1760.56,357.85,0.80
46116,l'Eliana,2020-01-01,91,678,0.87,129993.89,5139.87,0.96
46117,Emperador,2020-01-01,0,12,1.00,620.73,0.00,1.00
46118,Enguera,2020-01-01,19,177,0.89,15685.97,1356.90,0.91
46119,l'Ènova,2020-01-01,0,51,1.00,5944.84,0.00,1.00
46120,Estivella,2020-01-01,1,86,0.99,10835.44,46.23,1.00
46121,Estubeny,2020-01-01,0,9,1.00,758.77,0.00,1.00
46122,Faura,2020-01-01,1,64,0.98,8918.62,2.84,1.00
46123,Favara,2020-01-01,1,77,0.99,11268.86,61.35,0.99
46124,Fontanars dels Alforins,2020-01-01,0,39,1.00,6626.06,0.00,1.00
46125,Fortaleny,2020-01-01,0,41,1.00,5005.67,0.00,1.00
46126,Foios,2020-01-01,15,116,0.87,20298.66,2713.24,0.87
46127,la Font d'en Carròs,2020-01-01,2,60,0.97,6236.49,73.17,0.99
46128,la Font de la Figuera,2020-01-01,1,53,0.98,9067.73,43.44,1.00
46129,Fuenterrobles,2020-01-01,1,64,0.98,8926.44,30.34,1.00
46130,Gavarda,2020-01-01,9,92,0.90,10402.93,620.07,0.94
46131,Gandia,2020-01-01,115,994,0.88,153526.17,9625.71,0.94
46132,el Genovés,2020-01-01,9,92,0.90,11179.14,706.26,0.94
46133,Gestalgar,2020-01-01,1,48,0.98,7581.45,208.97,0.97
46134,Gilet,2020-01-01,9,200,0.96,35456.92,840.03,0.98
46135,Godella,2020-01-01,90,250,0.64,47172.10,11752.39,0.75
46136,Godelleta,2020-01-01,0,167,1.00,32549.04,0.00,1.00
46137,la Granja de la Costera,2020-01-01,11,30,0.63,2563.09,878.79,0.66
46138,Guadasséquies,2020-01-01,2,30,0.93,4683.29,189.78,0.96
46139,Guadassuar,2020-01-01,1,100,0.99,21730.64,40.63,1.00
46140,Guardamar de la Safor,2020-01-01,3,57,0.95,7019.17,226.23,0.97
46141,Higueruelas,2020-01-01,1,52,0.98,5984.88,58.00,0.99
46142,Jalance,2020-01-01,0,42,1.00,4719.21,0.00,1.00
46143,Xeraco,2020-01-01,12,173,0.93,27843.34,2366.69,0.91
46144,Jarafuel,2020-01-01,1,56,0.98,6436.65,57.12,0.99
46145,Xàtiva,2020-01-01,106,637,0.83,81572.59,10176.88,0.88
46146,Xeresa,2020-01-01,0,58,1.00,9013.95,0.00,1.00
46147,Llíria,2020-01-01,106,765,0.86,125151.83,5660.47,0.95
46148,Loriguilla,2020-01-01,8,100,0.92,17162.08,490.82,0.97
46149,Losa del Obispo,2020-01-01,25,64,0.61,5654.29,1140.27,0.80
46150,Llutxent,2020-01-01,8,66,0.88,8576.61,404.11,0.95
46151,Llocnou d'en Fenollet,2020-01-01,0,36,1.00,4406.36,0.00,1.00
46152,Llocnou de la Corona,2020-01-01,0,4,1.00,173.59,0.00,1.00
46153,Llocnou de Sant Jeroni,2020-01-01,0,13,1.00,1379.43,0.00,1.00
46154,Llanera de Ranes,2020-01-01,12,68,0.82,7653.03,656.68,0.91
46155,Llaurí,2020-01-01,0,44,1.00,5998.72,0.00,1.00
46156,Llombai,2020-01-01,1,96,0.99,13960.76,103.99,0.99
46157,la Llosa de Ranes,2020-01-01,11,96,0.89,13622.05,683.31,0.95
46158,Macastre,2020-01-01,0,82,1.00,11224.42,0.00,1.00
46159,Manises,2020-01-01,153,556,0.72,91794.30,23300.44,0.75
46160,Manuel,2020-01-01,6,107,0.94,10467.23,308.06,0.97
46161,Marines,2020-01-01,22,91,0.76,12537.10,2061.31,0.84
46162,Massalavés,2020-01-01,4,60,0.93,7754.65,286.31,0.96
46163,Massalfassar,2020-01-01,10,67,0.85,9544.65,1916.86,0.80
46164,Massamagrell,2020-01-01,74,269,0.72,40914.33,10209.80,0.75
46165,Massanassa,2020-01-01,14,126,0.89,19309.08,1332.92,0.93
46166,Meliana,2020-01-01,11,124,0.91,18095.23,1071.18,0.94
46167,Millares,2020-01-01,1,14,0.93,1478.21,83.04,0.94
46168,Miramar,2020-01-01,26,140,0.81,19416.20,1373.46,0.93
46169,Mislata,2020-01-01,19,215,0.91,27751.33,2826.43,0.90
46170,Moixent / Mogente,2020-01-01,6,124,0.95,16945.85,549.66,0.97
46171,Moncada,2020-01-01,97,393,0.75,69636.92,10388.36,0.85
46172,Montserrat,2020-01-01,8,313,0.97,55650.60,483.01,0.99
46173,Montaverner,2020-01-01,0,82,1.00,10131.71,0.00,1.00
46174,Montesa,2020-01-01,21,47,0.55,6422.88,2546.74,0.60
46175,Montitxelvo / Montichelvo,2020-01-01,2,25,0.92,2187.86,34.74,0.98
46176,Montroi / Montroy,2020-01-01,2,119,0.98,21259.34,104.43,1.00
46177,Museros,2020-01-01,57,136,0.58,18864.83,6741.21,0.64
46178,Nàquera / Náquera,2020-01-01,128,481,0.73,91936.86,18369.24,0.80
46179,Navarrés,2020-01-01,7,44,0.84,8030.69,641.08,0.92
46180,Novetlè / Novelé,2020-01-01,6,52,0.88,4030.48,144.05,0.96
46181,Oliva,2020-01-01,83,628,0.87,95800.34,8203.87,0.91
46182,Olocau,2020-01-01,0,145,1.00,33332.96,0.00,1.00
46183,l'Olleria,2020-01-01,0,126,1.00,19559.13,0.00,1.00
46184,Ontinyent,2020-01-01,30,366,0.92,55532.57,2424.98,0.96
46185,Otos,2020-01-01,1,6,0.83,1338.11,65.09,0.95
46186,Paiporta,2020-01-01,18,236,0.92,43378.19,1743.64,0.96
46187,Palma de Gandía,2020-01-01,0,46,1.00,7723.19,0.00,1.00
46188,Palmera,2020-01-01,3,22,0.86,3693.91,483.87,0.87
46189,el Palomar,2020-01-01,4,43,0.91,3626.06,235.33,0.94
46190,Paterna,2020-01-01,217,1328,0.84,259396.87,17593.24,0.93
46191,Pedralba,2020-01-01,1,72,0.99,13778.17,1110.63,0.92
46192,Petrés,2020-01-01,6,59,0.90,6801.22,776.96,0.89
46193,Picanya,2020-01-01,55,158,0.65,34536.07,9671.42,0.72
46194,Picassent,2020-01-01,54,401,0.87,87373.46,10644.13,0.88
46195,Piles,2020-01-01,16,134,0.88,21157.81,2230.35,0.89
46196,Pinet,2020-01-01,0,7,1.00,1067.53,0.00,1.00
46197,Polinyà de Xúquer,2020-01-01,2,71,0.97,12112.46,93.65,0.99
46198,Potries,2020-01-01,1,23,0.96,3811.88,59.63,0.98
46199,la Pobla de Farnals,2020-01-01,25,122,0.80,18894.52,2754.04,0.85
46200,la Pobla del Duc,2020-01-01,4,72,0.94,12529.64,423.84,0.97
46201,Puebla de San Miguel,2020-01-01,7,13,0.46,1186.28,469.94,0.60
46202,la Pobla de Vallbona,2020-01-01,132,714,0.82,138305.08,26872.31,0.81
46203,la Pobla Llarga,2020-01-01,8,141,0.94,19080.26,947.42,0.95
46204,el Puig de Santa Maria,2020-01-01,78,192,0.59,30242.21,11857.42,0.61
46205,Puçol,2020-01-01,169,416,0.59,62699.23,20107.16,0.68
46206,Quesa,2020-01-01,1,15,0.93,1327.94,48.66,0.96
46207,Rafelbunyol,2020-01-01,61,172,0.65,33492.42,8329.74,0.75
46208,Rafelcofer,2020-01-01,1,49,0.98,4719.87,21.87,1.00
46209,Rafelguaraf,2020-01-01,2,68,0.97,7676.65,177.19,0.98
46210,Ráfol de Salem,2020-01-01,0,17,1.00,2943.48,0.00,1.00
46211,el Real de Gandia,2020-01-01,5,91,0.95,12483.29,363.35,0.97
46212,Real,2020-01-01,1,49,0.98,11539.78,23.27,1.00
46213,Requena,2020-01-01,64,933,0.93,119163.17,3125.52,0.97
46214,Riba-roja de Túria,2020-01-01,44,674,0.93,148689.72,4206.12,0.97
46215,Riola,2020-01-01,5,55,0.91,6209.72,233.52,0.96
46216,Rocafort,2020-01-01,80,166,0.52,30688.45,11272.13,0.63
46217,Rotglà i Corberà,2020-01-01,5,52,0.90,6059.41,465.40,0.92
46218,Rótova,2020-01-01,0,66,1.00,8661.35,0.00,1.00
46219,Rugat,2020-01-01,4,23,0.83,2070.73,153.61,0.93
46220,Sagunt / Sagunto,2020-01-01,404,1494,0.73,243540.65,62938.74,0.74
46221,Salem,2020-01-01,0,30,1.00,2514.23,0.00,1.00
46222,Sant Joanet,2020-01-01,4,35,0.89,4454.25,613.46,0.86
46223,Sedaví,2020-01-01,1,80,0.99,16333.73,74.60,1.00
46224,Segart,2020-01-01,5,28,0.82,4938.89,49.83,0.99
46225,Sellent,2020-01-01,6,33,0.82,2922.29,360.49,0.88
46226,Sempere,2020-01-01,3,8,0.63,900.04,77.01,0.91
46227,Senyera,2020-01-01,3,46,0.93,6229.37,981.45,0.84
46228,Serra,2020-01-01,17,159,0.89,32494.89,2334.92,0.93
46229,Siete Aguas,2020-01-01,6,74,0.92,16683.50,461.51,0.97
46230,Silla,2020-01-01,46,356,0.87,56921.42,3354.87,0.94
46231,Simat de la Valldigna,2020-01-01,6,97,0.94,10261.62,270.52,0.97
46232,Sinarcas,2020-01-01,1,146,0.99,22318.28,28.63,1.00
46233,Sollana,2020-01-01,9,140,0.94,22617.33,682.94,0.97
46234,Sot de Chera,2020-01-01,6,38,0.84,2924.28,48.46,0.98
46235,Sueca,2020-01-01,19,553,0.97,86216.07,1227.78,0.99
46236,Sumacàrcer,2020-01-01,9,84,0.89,9169.14,571.19,0.94
46237,Tavernes Blanques,2020-01-01,5,89,0.94,10809.68,349.74,0.97
46238,Tavernes de la Valldigna,2020-01-01,6,321,0.98,48422.64,415.06,0.99
46239,Teresa de Cofrentes,2020-01-01,21,78,0.73,8304.72,1052.93,0.87
46240,Terrateig,2020-01-01,0,15,1.00,1255.61,0.00,1.00
46241,Titaguas,2020-01-01,0,77,1.00,7582.09,0.00,1.00
46242,Torrebaja,2020-01-01,7,34,0.79,4213.53,620.48,0.85
46243,Torrella,2020-01-01,5,19,0.74,1550.98,662.45,0.57
46244,Torrent,2020-01-01,364,1284,0.72,228789.69,46725.43,0.80
46245,Torres Torres,2020-01-01,1,41,0.98,13036.39,31.75,1.00
46246,Tous,2020-01-01,7,75,0.91,11022.69,636.10,0.94
46247,Tuéjar,2020-01-01,3,67,0.96,8742.76,186.91,0.98
46248,Turís,2020-01-01,12,317,0.96,57007.50,580.65,0.99
46249,Utiel,2020-01-01,24,486,0.95,61734.54,1921.80,0.97
46250,València,2020-01-01,433,5978,0.93,728137.56,36771.37,0.95
46251,Vallada,2020-01-01,16,75,0.79,10828.73,1758.50,0.84
46252,Vallanca,2020-01-01,15,37,0.59,3294.13,1343.68,0.59
46253,Vallés,2020-01-01,5,16,0.69,1210.09,248.31,0.79
46254,Venta del Moro,2020-01-01,1,223,1.00,20713.56,103.02,1.00
46255,Vilallonga / Villalonga,2020-01-01,26,95,0.73,10778.15,2030.07,0.81
46256,Vilamarxant,2020-01-01,16,363,0.96,63698.59,981.29,0.98
46257,Villanueva de Castellón,2020-01-01,13,167,0.92,23468.30,631.94,0.97
46258,Villar del Arzobispo,2020-01-01,4,159,0.97,24408.73,186.18,0.99
46259,Villargordo del Cabriel,2020-01-01,1,83,0.99,9571.29,390.14,0.96
46260,Vinalesa,2020-01-01,8,109,0.93,10227.62,329.10,0.97
46261,Yátova,2020-01-01,0,84,1.00,11177.29,0.00,1.00
46262,La Yesa,2020-01-01,0,31,1.00,3066.58,0.00,1.00
46263,Zarra,2020-01-01,0,43,1.00,3630.93,0.00,1.00
46902,Gátova,2020-01-01,8,46,0.83,5322.91,751.89,0.86
46903,San Antonio de Benagéber,2020-01-01,52,327,0.84,64164.31,5481.13,0.91
46904,Benicull de Xúquer,2020-01-01,2,46,0.96,5574.29,55.26,0.99
